"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"ITA","DEATHCANCER","MEN","100000PER","A","1965",294.9,
"ITA","DEATHCANCER","MEN","100000PER","A","1966",303.7,
"ITA","DEATHCANCER","MEN","100000PER","A","1967",305,
"ITA","DEATHCANCER","MEN","100000PER","A","1968",317.2,"B"
"ITA","DEATHCANCER","MEN","100000PER","A","1969",326.1,
"ITA","DEATHCANCER","MEN","100000PER","A","1970",325.5,
"ITA","DEATHCANCER","MEN","100000PER","A","1971",335.6,
"ITA","DEATHCANCER","MEN","100000PER","A","1972",340.5,
"ITA","DEATHCANCER","MEN","100000PER","A","1973",351.4,
"ITA","DEATHCANCER","MEN","100000PER","A","1974",334.9,
"ITA","DEATHCANCER","MEN","100000PER","A","1975",339.4,
"ITA","DEATHCANCER","MEN","100000PER","A","1976",343.7,
"ITA","DEATHCANCER","MEN","100000PER","A","1977",347.5,
"ITA","DEATHCANCER","MEN","100000PER","A","1978",353,
"ITA","DEATHCANCER","MEN","100000PER","A","1979",361.7,"B"
"ITA","DEATHCANCER","MEN","100000PER","A","1980",364.6,
"ITA","DEATHCANCER","MEN","100000PER","A","1981",363.9,
"ITA","DEATHCANCER","MEN","100000PER","A","1982",385.9,
"ITA","DEATHCANCER","MEN","100000PER","A","1983",394.8,
"ITA","DEATHCANCER","MEN","100000PER","A","1984",390.4,
"ITA","DEATHCANCER","MEN","100000PER","A","1985",395.9,
"ITA","DEATHCANCER","MEN","100000PER","A","1986",393.7,
"ITA","DEATHCANCER","MEN","100000PER","A","1987",404,
"ITA","DEATHCANCER","MEN","100000PER","A","1988",405.8,
"ITA","DEATHCANCER","MEN","100000PER","A","1989",397.8,
"ITA","DEATHCANCER","MEN","100000PER","A","1990",397.6,
"ITA","DEATHCANCER","MEN","100000PER","A","1991",397.1,
"ITA","DEATHCANCER","MEN","100000PER","A","1992",394,
"ITA","DEATHCANCER","MEN","100000PER","A","1993",393.8,
"ITA","DEATHCANCER","MEN","100000PER","A","1994",393.9,
"ITA","DEATHCANCER","MEN","100000PER","A","1995",375.3,
"ITA","DEATHCANCER","MEN","100000PER","A","1996",373.1,
"ITA","DEATHCANCER","MEN","100000PER","A","1997",368.4,
"ITA","DEATHCANCER","MEN","100000PER","A","1998",367.1,
"ITA","DEATHCANCER","MEN","100000PER","A","1999",360.2,
"ITA","DEATHCANCER","MEN","100000PER","A","2000",355.6,
"ITA","DEATHCANCER","MEN","100000PER","A","2001",357.4,
"ITA","DEATHCANCER","MEN","100000PER","A","2002",346,
"ITA","DEATHCANCER","MEN","100000PER","A","2003",345.5,"B"
"ITA","DEATHCANCER","MEN","100000PER","A","2004",338.8,
"ITA","DEATHCANCER","MEN","100000PER","A","2005",330.5,
"ITA","DEATHCANCER","MEN","100000PER","A","2006",326.4,
"ITA","DEATHCANCER","MEN","100000PER","A","2007",321.9,
"ITA","DEATHCANCER","MEN","100000PER","A","2008",316.1,
"ITA","DEATHCANCER","MEN","100000PER","A","2009",312.1,
"ITA","DEATHCANCER","MEN","100000PER","A","2010",306.6,
"ITA","DEATHCANCER","MEN","100000PER","A","2011",305.2,
"ITA","DEATHCANCER","MEN","100000PER","A","2012",301.5,
"ITA","DEATHCANCER","MEN","100000PER","A","2013",290.4,
"ITA","DEATHCANCER","MEN","100000PER","A","2014",284.2,
"ITA","DEATHCANCER","MEN","100000PER","A","2015",278.9,
"ITA","DEATHCANCER","MEN","100000PER","A","2016",274.4,
"ITA","DEATHCANCER","MEN","100000PER","A","2017",268.7,
"ITA","DEATHCANCER","WOMEN","100000PER","A","1960",192.2,
"ITA","DEATHCANCER","WOMEN","100000PER","A","1961",185.8,
"ITA","DEATHCANCER","WOMEN","100000PER","A","1962",187.1,
"ITA","DEATHCANCER","WOMEN","100000PER","A","1963",191.1,
"ITA","DEATHCANCER","WOMEN","100000PER","A","1964",192.6,
"ITA","DEATHCANCER","WOMEN","100000PER","A","1965",197.5,
"ITA","DEATHCANCER","WOMEN","100000PER","A","1966",192.7,
"ITA","DEATHCANCER","WOMEN","100000PER","A","1967",192.7,
"ITA","DEATHCANCER","WOMEN","100000PER","A","1968",195.1,"B"
"ITA","DEATHCANCER","WOMEN","100000PER","A","1969",200.9,
"ITA","DEATHCANCER","WOMEN","100000PER","A","1970",194.9,
"ITA","DEATHCANCER","WOMEN","100000PER","A","1971",196.9,
"ITA","DEATHCANCER","WOMEN","100000PER","A","1972",198.8,
"ITA","DEATHCANCER","WOMEN","100000PER","A","1973",201.3,
"ITA","DEATHCANCER","WOMEN","100000PER","A","1974",196.1,
"ITA","DEATHCANCER","WOMEN","100000PER","A","1975",194.2,
"ITA","DEATHCANCER","WOMEN","100000PER","A","1976",196.1,
"ITA","DEATHCANCER","WOMEN","100000PER","A","1977",195.7,
"ITA","DEATHCANCER","WOMEN","100000PER","A","1978",194.4,
"ITA","DEATHCANCER","WOMEN","100000PER","A","1979",194.4,"B"
"ITA","DEATHCANCER","WOMEN","100000PER","A","1980",193.6,
"ITA","DEATHCANCER","WOMEN","100000PER","A","1981",193.6,
"ITA","DEATHCANCER","WOMEN","100000PER","A","1982",200.6,
"ITA","DEATHCANCER","WOMEN","100000PER","A","1983",204,
"ITA","DEATHCANCER","WOMEN","100000PER","A","1984",202.2,
"ITA","DEATHCANCER","WOMEN","100000PER","A","1985",202.7,
"ITA","DEATHCANCER","WOMEN","100000PER","A","1986",201,
"ITA","DEATHCANCER","WOMEN","100000PER","A","1987",203,
"ITA","DEATHCANCER","WOMEN","100000PER","A","1988",204.3,
"ITA","DEATHCANCER","WOMEN","100000PER","A","1989",201.7,
"ITA","DEATHCANCER","WOMEN","100000PER","A","1990",200.3,
"ITA","DEATHCANCER","WOMEN","100000PER","A","1991",202.2,
"ITA","DEATHCANCER","WOMEN","100000PER","A","1992",202.1,
"ITA","DEATHCANCER","WOMEN","100000PER","A","1993",201.5,
"ITA","DEATHCANCER","WOMEN","100000PER","A","1994",200.1,
"ITA","DEATHCANCER","WOMEN","100000PER","A","1995",191.7,
"ITA","DEATHCANCER","WOMEN","100000PER","A","1996",191.7,
"ITA","DEATHCANCER","WOMEN","100000PER","A","1997",188.2,
"ITA","DEATHCANCER","WOMEN","100000PER","A","1998",186.3,
"ITA","DEATHCANCER","WOMEN","100000PER","A","1999",182.4,
"ITA","DEATHCANCER","WOMEN","100000PER","A","2000",185.6,
"ITA","DEATHCANCER","WOMEN","100000PER","A","2001",186.5,
"ITA","DEATHCANCER","WOMEN","100000PER","A","2002",181,
"ITA","DEATHCANCER","WOMEN","100000PER","A","2003",179.4,"B"
"ITA","DEATHCANCER","WOMEN","100000PER","A","2004",178.7,
"ITA","DEATHCANCER","WOMEN","100000PER","A","2005",176,
"ITA","DEATHCANCER","WOMEN","100000PER","A","2006",172.4,
"ITA","DEATHCANCER","WOMEN","100000PER","A","2007",173.7,
"ITA","DEATHCANCER","WOMEN","100000PER","A","2008",172,
"ITA","DEATHCANCER","WOMEN","100000PER","A","2009",171.9,
"ITA","DEATHCANCER","WOMEN","100000PER","A","2010",169,
"ITA","DEATHCANCER","WOMEN","100000PER","A","2011",169.9,
"ITA","DEATHCANCER","WOMEN","100000PER","A","2012",168.9,
"ITA","DEATHCANCER","WOMEN","100000PER","A","2013",165.1,
"ITA","DEATHCANCER","WOMEN","100000PER","A","2014",162.6,
"ITA","DEATHCANCER","WOMEN","100000PER","A","2015",163.4,
"ITA","DEATHCANCER","WOMEN","100000PER","A","2016",160.7,
"ITA","DEATHCANCER","WOMEN","100000PER","A","2017",160,
"JPN","DEATHCANCER","MEN","100000PER","A","1960",253.3,
"JPN","DEATHCANCER","MEN","100000PER","A","1961",256.1,
"JPN","DEATHCANCER","MEN","100000PER","A","1962",255.2,
"JPN","DEATHCANCER","MEN","100000PER","A","1963",261.5,
"JPN","DEATHCANCER","MEN","100000PER","A","1964",266.8,
"JPN","DEATHCANCER","MEN","100000PER","A","1965",267.3,
"JPN","DEATHCANCER","MEN","100000PER","A","1966",270,
"JPN","DEATHCANCER","MEN","100000PER","A","1967",271.2,
"JPN","DEATHCANCER","MEN","100000PER","A","1968",276.6,"B"
"JPN","DEATHCANCER","MEN","100000PER","A","1969",280.4,
"JPN","DEATHCANCER","MEN","100000PER","A","1970",276.3,
"JPN","DEATHCANCER","MEN","100000PER","A","1971",275.5,
"JPN","DEATHCANCER","MEN","100000PER","A","1972",280.4,
"JPN","DEATHCANCER","MEN","100000PER","A","1973",283.1,
"JPN","DEATHCANCER","MEN","100000PER","A","1974",286.4,
"JPN","DEATHCANCER","MEN","100000PER","A","1975",280.7,
"JPN","DEATHCANCER","MEN","100000PER","A","1976",286.1,
"JPN","DEATHCANCER","MEN","100000PER","A","1977",289.3,
"JPN","DEATHCANCER","MEN","100000PER","A","1978",290.8,
"JPN","DEATHCANCER","MEN","100000PER","A","1979",297.8,"B"
"JPN","DEATHCANCER","MEN","100000PER","A","1980",295.2,
"JPN","DEATHCANCER","MEN","100000PER","A","1981",305.2,
"JPN","DEATHCANCER","MEN","100000PER","A","1982",305.1,
"JPN","DEATHCANCER","MEN","100000PER","A","1983",311.4,
"JPN","DEATHCANCER","MEN","100000PER","A","1984",315.6,
"JPN","DEATHCANCER","MEN","100000PER","A","1985",319.2,
"JPN","DEATHCANCER","MEN","100000PER","A","1986",316.3,
"JPN","DEATHCANCER","MEN","100000PER","A","1987",322,
"JPN","DEATHCANCER","MEN","100000PER","A","1988",321.5,
"JPN","DEATHCANCER","MEN","100000PER","A","1989",325.1,
"JPN","DEATHCANCER","MEN","100000PER","A","1990",322.6,
"JPN","DEATHCANCER","MEN","100000PER","A","1991",323.7,
"JPN","DEATHCANCER","MEN","100000PER","A","1992",326.3,
"JPN","DEATHCANCER","MEN","100000PER","A","1993",322.1,
"JPN","DEATHCANCER","MEN","100000PER","A","1994",324.9,
"JPN","DEATHCANCER","MEN","100000PER","A","1995",345.1,"B"
"JPN","DEATHCANCER","MEN","100000PER","A","1996",344.8,
"JPN","DEATHCANCER","MEN","100000PER","A","1997",339.4,
"JPN","DEATHCANCER","MEN","100000PER","A","1998",339.7,
"JPN","DEATHCANCER","MEN","100000PER","A","1999",338.3,
"JPN","DEATHCANCER","MEN","100000PER","A","2000",330.4,
"JPN","DEATHCANCER","MEN","100000PER","A","2001",324.4,
"JPN","DEATHCANCER","MEN","100000PER","A","2002",319.3,
"JPN","DEATHCANCER","MEN","100000PER","A","2003",314.9,
"JPN","DEATHCANCER","MEN","100000PER","A","2004",315.8,
"JPN","DEATHCANCER","MEN","100000PER","A","2005",311.2,
"JPN","DEATHCANCER","MEN","100000PER","A","2006",304.6,
"JPN","DEATHCANCER","MEN","100000PER","A","2007",302.3,
"JPN","DEATHCANCER","MEN","100000PER","A","2008",299,
"JPN","DEATHCANCER","MEN","100000PER","A","2009",291.1,
"JPN","DEATHCANCER","MEN","100000PER","A","2010",292.2,
"JPN","DEATHCANCER","MEN","100000PER","A","2011",287,
"JPN","DEATHCANCER","MEN","100000PER","A","2012",281.4,
"JPN","DEATHCANCER","MEN","100000PER","A","2013",276.8,
"JPN","DEATHCANCER","MEN","100000PER","A","2014",271.7,
"JPN","DEATHCANCER","MEN","100000PER","A","2015",267.2,
"JPN","DEATHCANCER","MEN","100000PER","A","2016",261.6,
"JPN","DEATHCANCER","MEN","100000PER","A","2017",255.5,
"JPN","DEATHCANCER","MEN","100000PER","A","2018",247.6,
"JPN","DEATHCANCER","MEN","100000PER","A","2019",244.1,
"JPN","DEATHCANCER","WOMEN","100000PER","A","1960",173,
"JPN","DEATHCANCER","WOMEN","100000PER","A","1961",172.8,
"JPN","DEATHCANCER","WOMEN","100000PER","A","1962",171.2,
"JPN","DEATHCANCER","WOMEN","100000PER","A","1963",172.6,
"JPN","DEATHCANCER","WOMEN","100000PER","A","1964",171.2,
"JPN","DEATHCANCER","WOMEN","100000PER","A","1965",172.4,
"JPN","DEATHCANCER","WOMEN","100000PER","A","1966",172.8,
"JPN","DEATHCANCER","WOMEN","100000PER","A","1967",174,
"JPN","DEATHCANCER","WOMEN","100000PER","A","1968",173.1,"B"
"JPN","DEATHCANCER","WOMEN","100000PER","A","1969",173.4,
"JPN","DEATHCANCER","WOMEN","100000PER","A","1970",170.2,
"JPN","DEATHCANCER","WOMEN","100000PER","A","1971",170.6,
"JPN","DEATHCANCER","WOMEN","100000PER","A","1972",169.1,
"JPN","DEATHCANCER","WOMEN","100000PER","A","1973",170,
"JPN","DEATHCANCER","WOMEN","100000PER","A","1974",168.6,
"JPN","DEATHCANCER","WOMEN","100000PER","A","1975",165.4,
"JPN","DEATHCANCER","WOMEN","100000PER","A","1976",165.7,
"JPN","DEATHCANCER","WOMEN","100000PER","A","1977",165.7,
"JPN","DEATHCANCER","WOMEN","100000PER","A","1978",166.5,
"JPN","DEATHCANCER","WOMEN","100000PER","A","1979",166.1,"B"
"JPN","DEATHCANCER","WOMEN","100000PER","A","1980",164.7,
"JPN","DEATHCANCER","WOMEN","100000PER","A","1981",165.6,
"JPN","DEATHCANCER","WOMEN","100000PER","A","1982",163.2,
"JPN","DEATHCANCER","WOMEN","100000PER","A","1983",163.4,
"JPN","DEATHCANCER","WOMEN","100000PER","A","1984",163.9,
"JPN","DEATHCANCER","WOMEN","100000PER","A","1985",163.3,
"JPN","DEATHCANCER","WOMEN","100000PER","A","1986",159.9,
"JPN","DEATHCANCER","WOMEN","100000PER","A","1987",159.6,
"JPN","DEATHCANCER","WOMEN","100000PER","A","1988",160.8,
"JPN","DEATHCANCER","WOMEN","100000PER","A","1989",159.7,
"JPN","DEATHCANCER","WOMEN","100000PER","A","1990",158,
"JPN","DEATHCANCER","WOMEN","100000PER","A","1991",156.7,
"JPN","DEATHCANCER","WOMEN","100000PER","A","1992",156.9,
"JPN","DEATHCANCER","WOMEN","100000PER","A","1993",154.2,
"JPN","DEATHCANCER","WOMEN","100000PER","A","1994",155.2,
"JPN","DEATHCANCER","WOMEN","100000PER","A","1995",160.9,"B"
"JPN","DEATHCANCER","WOMEN","100000PER","A","1996",160.2,
"JPN","DEATHCANCER","WOMEN","100000PER","A","1997",158,
"JPN","DEATHCANCER","WOMEN","100000PER","A","1998",157.6,
"JPN","DEATHCANCER","WOMEN","100000PER","A","1999",157.4,
"JPN","DEATHCANCER","WOMEN","100000PER","A","2000",154.7,
"JPN","DEATHCANCER","WOMEN","100000PER","A","2001",153.6,
"JPN","DEATHCANCER","WOMEN","100000PER","A","2002",150.2,
"JPN","DEATHCANCER","WOMEN","100000PER","A","2003",148.3,
"JPN","DEATHCANCER","WOMEN","100000PER","A","2004",149.7,
"JPN","DEATHCANCER","WOMEN","100000PER","A","2005",147,
"JPN","DEATHCANCER","WOMEN","100000PER","A","2006",145.1,
"JPN","DEATHCANCER","WOMEN","100000PER","A","2007",143.5,
"JPN","DEATHCANCER","WOMEN","100000PER","A","2008",142.8,
"JPN","DEATHCANCER","WOMEN","100000PER","A","2009",140.2,
"JPN","DEATHCANCER","WOMEN","100000PER","A","2010",140.6,
"JPN","DEATHCANCER","WOMEN","100000PER","A","2011",139.7,
"JPN","DEATHCANCER","WOMEN","100000PER","A","2012",137.8,
"JPN","DEATHCANCER","WOMEN","100000PER","A","2013",136.8,
"JPN","DEATHCANCER","WOMEN","100000PER","A","2014",136,
"JPN","DEATHCANCER","WOMEN","100000PER","A","2015",134.1,
"JPN","DEATHCANCER","WOMEN","100000PER","A","2016",133.5,
"JPN","DEATHCANCER","WOMEN","100000PER","A","2017",130.2,
"JPN","DEATHCANCER","WOMEN","100000PER","A","2018",129.6,
"JPN","DEATHCANCER","WOMEN","100000PER","A","2019",128.4,
"KOR","DEATHCANCER","MEN","100000PER","A","1985",259.1,
"KOR","DEATHCANCER","MEN","100000PER","A","1986",261,
"KOR","DEATHCANCER","MEN","100000PER","A","1987",264.4,
"KOR","DEATHCANCER","MEN","100000PER","A","1988",272.7,
"KOR","DEATHCANCER","MEN","100000PER","A","1989",280.9,
"KOR","DEATHCANCER","MEN","100000PER","A","1990",289.8,
"KOR","DEATHCANCER","MEN","100000PER","A","1991",288.3,
"KOR","DEATHCANCER","MEN","100000PER","A","1992",329,
"KOR","DEATHCANCER","MEN","100000PER","A","1993",350.2,
"KOR","DEATHCANCER","MEN","100000PER","A","1994",375.1,
"KOR","DEATHCANCER","MEN","100000PER","A","1995",333.9,"B"
"KOR","DEATHCANCER","MEN","100000PER","A","1996",326.2,
"KOR","DEATHCANCER","MEN","100000PER","A","1997",361.4,
"KOR","DEATHCANCER","MEN","100000PER","A","1998",347.3,
"KOR","DEATHCANCER","MEN","100000PER","A","1999",355.7,
"KOR","DEATHCANCER","MEN","100000PER","A","2000",381.3,
"KOR","DEATHCANCER","MEN","100000PER","A","2001",376.6,
"KOR","DEATHCANCER","MEN","100000PER","A","2002",394.9,
"KOR","DEATHCANCER","MEN","100000PER","A","2003",383.7,
"KOR","DEATHCANCER","MEN","100000PER","A","2004",373.9,
"KOR","DEATHCANCER","MEN","100000PER","A","2005",364.9,
"KOR","DEATHCANCER","MEN","100000PER","A","2006",356.9,
"KOR","DEATHCANCER","MEN","100000PER","A","2007",353.7,
"KOR","DEATHCANCER","MEN","100000PER","A","2008",347.5,
"KOR","DEATHCANCER","MEN","100000PER","A","2009",330.5,
"KOR","DEATHCANCER","MEN","100000PER","A","2010",330.4,
"KOR","DEATHCANCER","MEN","100000PER","A","2011",315.3,
"KOR","DEATHCANCER","MEN","100000PER","A","2012",313.6,
"KOR","DEATHCANCER","MEN","100000PER","A","2013",304,
"KOR","DEATHCANCER","MEN","100000PER","A","2014",296.1,
"KOR","DEATHCANCER","MEN","100000PER","A","2015",281.7,
"KOR","DEATHCANCER","MEN","100000PER","A","2016",273.5,
"KOR","DEATHCANCER","MEN","100000PER","A","2017",265.5,
"KOR","DEATHCANCER","MEN","100000PER","A","2018",254.4,
"KOR","DEATHCANCER","MEN","100000PER","A","2019",249.3,
"KOR","DEATHCANCER","MEN","100000PER","A","2020",241.1,
"KOR","DEATHCANCER","WOMEN","100000PER","A","1985",107.2,
"KOR","DEATHCANCER","WOMEN","100000PER","A","1986",109.6,
"KOR","DEATHCANCER","WOMEN","100000PER","A","1987",108.3,
"KOR","DEATHCANCER","WOMEN","100000PER","A","1988",113.5,
"KOR","DEATHCANCER","WOMEN","100000PER","A","1989",116.2,
"KOR","DEATHCANCER","WOMEN","100000PER","A","1990",119.4,
"KOR","DEATHCANCER","WOMEN","100000PER","A","1991",115.5,
"KOR","DEATHCANCER","WOMEN","100000PER","A","1992",135.2,
"KOR","DEATHCANCER","WOMEN","100000PER","A","1993",145.8,
"KOR","DEATHCANCER","WOMEN","100000PER","A","1994",149.6,
"KOR","DEATHCANCER","WOMEN","100000PER","A","1995",132.9,"B"
"KOR","DEATHCANCER","WOMEN","100000PER","A","1996",130.2,
"KOR","DEATHCANCER","WOMEN","100000PER","A","1997",142.2,
"KOR","DEATHCANCER","WOMEN","100000PER","A","1998",134.8,
"KOR","DEATHCANCER","WOMEN","100000PER","A","1999",139,
"KOR","DEATHCANCER","WOMEN","100000PER","A","2000",148.1,
"KOR","DEATHCANCER","WOMEN","100000PER","A","2001",148.1,
"KOR","DEATHCANCER","WOMEN","100000PER","A","2002",153.9,
"KOR","DEATHCANCER","WOMEN","100000PER","A","2003",152.2,
"KOR","DEATHCANCER","WOMEN","100000PER","A","2004",146.2,
"KOR","DEATHCANCER","WOMEN","100000PER","A","2005",145.9,
"KOR","DEATHCANCER","WOMEN","100000PER","A","2006",139.6,
"KOR","DEATHCANCER","WOMEN","100000PER","A","2007",140.8,
"KOR","DEATHCANCER","WOMEN","100000PER","A","2008",136.2,
"KOR","DEATHCANCER","WOMEN","100000PER","A","2009",135.3,
"KOR","DEATHCANCER","WOMEN","100000PER","A","2010",135.3,
"KOR","DEATHCANCER","WOMEN","100000PER","A","2011",129.7,
"KOR","DEATHCANCER","WOMEN","100000PER","A","2012",127.2,
"KOR","DEATHCANCER","WOMEN","100000PER","A","2013",125.7,
"KOR","DEATHCANCER","WOMEN","100000PER","A","2014",123.1,
"KOR","DEATHCANCER","WOMEN","100000PER","A","2015",120.1,
"KOR","DEATHCANCER","WOMEN","100000PER","A","2016",119,
"KOR","DEATHCANCER","WOMEN","100000PER","A","2017",114.6,
"KOR","DEATHCANCER","WOMEN","100000PER","A","2018",111,
"KOR","DEATHCANCER","WOMEN","100000PER","A","2019",109.1,
"KOR","DEATHCANCER","WOMEN","100000PER","A","2020",106.6,
"LUX","DEATHCANCER","MEN","100000PER","A","1967",396.5,
"LUX","DEATHCANCER","MEN","100000PER","A","1968",407.6,
"LUX","DEATHCANCER","MEN","100000PER","A","1969",409.3,
"LUX","DEATHCANCER","MEN","100000PER","A","1970",415.9,
"LUX","DEATHCANCER","MEN","100000PER","A","1971",442,"B"
"LUX","DEATHCANCER","MEN","100000PER","A","1972",369.4,
"LUX","DEATHCANCER","MEN","100000PER","A","1973",443.3,
"LUX","DEATHCANCER","MEN","100000PER","A","1974",405,
"LUX","DEATHCANCER","MEN","100000PER","A","1975",414.9,
"LUX","DEATHCANCER","MEN","100000PER","A","1976",424.7,
"LUX","DEATHCANCER","MEN","100000PER","A","1977",464.5,
"LUX","DEATHCANCER","MEN","100000PER","A","1978",454.8,
"LUX","DEATHCANCER","MEN","100000PER","A","1979",390.7,"B"
"LUX","DEATHCANCER","MEN","100000PER","A","1980",417.8,
"LUX","DEATHCANCER","MEN","100000PER","A","1981",463.2,
"LUX","DEATHCANCER","MEN","100000PER","A","1982",526.6,
"LUX","DEATHCANCER","MEN","100000PER","A","1983",492.7,
"LUX","DEATHCANCER","MEN","100000PER","A","1984",434,
"LUX","DEATHCANCER","MEN","100000PER","A","1985",463.5,
"LUX","DEATHCANCER","MEN","100000PER","A","1986",450.8,
"LUX","DEATHCANCER","MEN","100000PER","A","1987",482.2,
"LUX","DEATHCANCER","MEN","100000PER","A","1988",473.2,
"LUX","DEATHCANCER","MEN","100000PER","A","1989",414.3,
"LUX","DEATHCANCER","MEN","100000PER","A","1990",432.4,
"LUX","DEATHCANCER","MEN","100000PER","A","1991",402.2,
"LUX","DEATHCANCER","MEN","100000PER","A","1992",435.3,
"LUX","DEATHCANCER","MEN","100000PER","A","1993",437,
"LUX","DEATHCANCER","MEN","100000PER","A","1994",391.7,
"LUX","DEATHCANCER","MEN","100000PER","A","1995",439,
"LUX","DEATHCANCER","MEN","100000PER","A","1996",402.6,
"LUX","DEATHCANCER","MEN","100000PER","A","1997",364.9,
"LUX","DEATHCANCER","MEN","100000PER","A","1998",390.1,"B"
"LUX","DEATHCANCER","MEN","100000PER","A","1999",342.8,
"LUX","DEATHCANCER","MEN","100000PER","A","2000",381.5,
"LUX","DEATHCANCER","MEN","100000PER","A","2001",327.3,
"LUX","DEATHCANCER","MEN","100000PER","A","2002",326.5,
"LUX","DEATHCANCER","MEN","100000PER","A","2003",348.2,
"LUX","DEATHCANCER","MEN","100000PER","A","2004",334.4,
"LUX","DEATHCANCER","MEN","100000PER","A","2005",305.3,
"LUX","DEATHCANCER","MEN","100000PER","A","2006",296.8,
"LUX","DEATHCANCER","MEN","100000PER","A","2007",334.9,
"LUX","DEATHCANCER","MEN","100000PER","A","2008",284,
"LUX","DEATHCANCER","MEN","100000PER","A","2009",307.5,
"LUX","DEATHCANCER","MEN","100000PER","A","2010",320,
"LUX","DEATHCANCER","MEN","100000PER","A","2011",301.6,
"LUX","DEATHCANCER","MEN","100000PER","A","2012",283,
"LUX","DEATHCANCER","MEN","100000PER","A","2013",261.7,
"LUX","DEATHCANCER","MEN","100000PER","A","2014",297.8,
"LUX","DEATHCANCER","MEN","100000PER","A","2015",238.6,
"LUX","DEATHCANCER","MEN","100000PER","A","2016",256.7,
"LUX","DEATHCANCER","MEN","100000PER","A","2017",234.1,
"LUX","DEATHCANCER","MEN","100000PER","A","2018",231.2,
"LUX","DEATHCANCER","MEN","100000PER","A","2019",230.2,
"LUX","DEATHCANCER","WOMEN","100000PER","A","1967",266.7,
"LUX","DEATHCANCER","WOMEN","100000PER","A","1968",242.1,
"LUX","DEATHCANCER","WOMEN","100000PER","A","1969",240.9,
"LUX","DEATHCANCER","WOMEN","100000PER","A","1970",233.6,
"LUX","DEATHCANCER","WOMEN","100000PER","A","1971",217.1,"B"
"LUX","DEATHCANCER","WOMEN","100000PER","A","1972",251,
"LUX","DEATHCANCER","WOMEN","100000PER","A","1973",225.8,
"LUX","DEATHCANCER","WOMEN","100000PER","A","1974",214.1,
"LUX","DEATHCANCER","WOMEN","100000PER","A","1975",253.4,
"LUX","DEATHCANCER","WOMEN","100000PER","A","1976",225.2,
"LUX","DEATHCANCER","WOMEN","100000PER","A","1977",230.2,
"LUX","DEATHCANCER","WOMEN","100000PER","A","1978",236.9,
"LUX","DEATHCANCER","WOMEN","100000PER","A","1979",232,"B"
"LUX","DEATHCANCER","WOMEN","100000PER","A","1980",271.9,
"LUX","DEATHCANCER","WOMEN","100000PER","A","1981",256.2,
"LUX","DEATHCANCER","WOMEN","100000PER","A","1982",246.4,
"LUX","DEATHCANCER","WOMEN","100000PER","A","1983",235.6,
"LUX","DEATHCANCER","WOMEN","100000PER","A","1984",245.7,
"LUX","DEATHCANCER","WOMEN","100000PER","A","1985",247,
"LUX","DEATHCANCER","WOMEN","100000PER","A","1986",222.5,
"LUX","DEATHCANCER","WOMEN","100000PER","A","1987",249.4,
"LUX","DEATHCANCER","WOMEN","100000PER","A","1988",222,
"LUX","DEATHCANCER","WOMEN","100000PER","A","1989",231.7,
"LUX","DEATHCANCER","WOMEN","100000PER","A","1990",231.8,
"LUX","DEATHCANCER","WOMEN","100000PER","A","1991",224.4,
"LUX","DEATHCANCER","WOMEN","100000PER","A","1992",224.3,
"LUX","DEATHCANCER","WOMEN","100000PER","A","1993",219.5,
"LUX","DEATHCANCER","WOMEN","100000PER","A","1994",214.6,
"LUX","DEATHCANCER","WOMEN","100000PER","A","1995",208.2,
"LUX","DEATHCANCER","WOMEN","100000PER","A","1996",198.1,
"LUX","DEATHCANCER","WOMEN","100000PER","A","1997",220.2,
"LUX","DEATHCANCER","WOMEN","100000PER","A","1998",204.4,"B"
"LUX","DEATHCANCER","WOMEN","100000PER","A","1999",188.5,
"LUX","DEATHCANCER","WOMEN","100000PER","A","2000",188.7,
"LUX","DEATHCANCER","WOMEN","100000PER","A","2001",198.8,
"LUX","DEATHCANCER","WOMEN","100000PER","A","2002",183.1,
"LUX","DEATHCANCER","WOMEN","100000PER","A","2003",190.4,
"LUX","DEATHCANCER","WOMEN","100000PER","A","2004",160.9,
"LUX","DEATHCANCER","WOMEN","100000PER","A","2005",169,
"LUX","DEATHCANCER","WOMEN","100000PER","A","2006",174.2,
"LUX","DEATHCANCER","WOMEN","100000PER","A","2007",187.9,
"LUX","DEATHCANCER","WOMEN","100000PER","A","2008",175.2,
"LUX","DEATHCANCER","WOMEN","100000PER","A","2009",190.2,
"LUX","DEATHCANCER","WOMEN","100000PER","A","2010",170.7,
"LUX","DEATHCANCER","WOMEN","100000PER","A","2011",177.6,
"LUX","DEATHCANCER","WOMEN","100000PER","A","2012",181.8,
"LUX","DEATHCANCER","WOMEN","100000PER","A","2013",168.8,
"LUX","DEATHCANCER","WOMEN","100000PER","A","2014",162.2,
"LUX","DEATHCANCER","WOMEN","100000PER","A","2015",170.8,
"LUX","DEATHCANCER","WOMEN","100000PER","A","2016",150.5,
"LUX","DEATHCANCER","WOMEN","100000PER","A","2017",171.5,
"LUX","DEATHCANCER","WOMEN","100000PER","A","2018",153.9,
"LUX","DEATHCANCER","WOMEN","100000PER","A","2019",152.1,
"MEX","DEATHCANCER","MEN","100000PER","A","1969",107.6,
