"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"ISR","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2010",3.7,
"ISR","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2011",3.5,
"ISR","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2012",3.6,
"ISR","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2013",3.1,
"ISR","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2014",3.1,
"ISR","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2015",3.1,
"ISR","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2016",3.1,
"ISR","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2017",3.1,
"ISR","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2018",3,
"ISR","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2019",3,
"ISR","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2020",2.5,
"RUS","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1970",31.1,
"RUS","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1971",29.9,
"RUS","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1972",28.8,
"RUS","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1973",27.7,
"RUS","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1974",26.7,
"RUS","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1975",25.9,
"RUS","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1976",25.2,
"RUS","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1977",24.6,
"RUS","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1978",24.1,
"RUS","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1979",23.6,
"RUS","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1980",22,
"RUS","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1981",21.5,
"RUS","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1982",20.2,
"RUS","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1983",19.9,
"RUS","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1984",21.1,
"RUS","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1985",20.8,
"RUS","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1986",19.1,
"RUS","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1987",19.4,
"RUS","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1988",19.1,
"RUS","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1989",18.1,
"RUS","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1990",17.4,
"RUS","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1991",17.8,
"RUS","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1992",18,
"RUS","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1993",19.9,
"RUS","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1994",18.6,
"RUS","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1995",18.1,
"RUS","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1996",17.4,
"RUS","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1997",17.2,
"RUS","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1998",16.5,
"RUS","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1999",16.9,
"RUS","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2000",15.3,
"RUS","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2001",14.6,
"RUS","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2002",13.3,
"RUS","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2003",12.4,
"RUS","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2004",11.6,
"RUS","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2005",11,
"RUS","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2006",10.2,
"RUS","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2007",9.4,
"RUS","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2008",8.5,
"RUS","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2009",8.1,
"RUS","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2010",7.5,
"RUS","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2011",7.4,
"RUS","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2012",8.6,"B"
"RUS","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2013",8.2,
"RUS","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2014",7.4,"B"
"RUS","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2015",6.5,
"RUS","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2016",6,
"RUS","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2017",5.6,
"RUS","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2018",5.1,
"RUS","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2019",4.9,
"SVN","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1960",35.1,
"SVN","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1961",29.4,
"SVN","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1962",30,
"SVN","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1963",29.6,
"SVN","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1964",28.1,
"SVN","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1965",29.6,
"SVN","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1966",26,
"SVN","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1967",26.7,
"SVN","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1968",27.1,
"SVN","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1969",25.4,
"SVN","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1970",24.5,
"SVN","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1971",25.5,
"SVN","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1972",21,
"SVN","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1973",21.2,
"SVN","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1974",19,
"SVN","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1975",17.3,
"SVN","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1976",19.4,
"SVN","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1977",17.6,
"SVN","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1978",16.6,
"SVN","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1979",15.4,
"SVN","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1980",15.3,
"SVN","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1981",13.1,
"SVN","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1982",14,
"SVN","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1983",13.9,
"SVN","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1984",13.9,
"SVN","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1985",13,
"SVN","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1986",11.9,
"SVN","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1987",11.1,
"SVN","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1988",10,
"SVN","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1989",8.1,
"SVN","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1990",8.4,
"SVN","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1991",8.2,
"SVN","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1992",8.9,
"SVN","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1993",6.8,
"SVN","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1994",6.5,
"SVN","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1995",5.5,
"SVN","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1996",4.7,
"SVN","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1997",5.2,
"SVN","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1998",5.2,
"SVN","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1999",4.5,
"SVN","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2000",4.9,
"SVN","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2001",4.2,
"SVN","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2002",3.8,
"SVN","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2003",4,
"SVN","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2004",3.7,
"SVN","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2005",4.1,
"SVN","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2006",3.4,
"SVN","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2007",2.8,
"SVN","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2008",2.4,
"SVN","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2009",2.4,
"SVN","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2010",2.5,
"SVN","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2011",2.9,
"SVN","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2012",1.6,
"SVN","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2013",2.9,
"SVN","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2014",1.8,
"SVN","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2015",1.6,
"SVN","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2016",2,
"SVN","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2017",2.1,
"SVN","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2018",1.7,
"SVN","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2019",2.1,
"SVN","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2020",2.2,
"ZAF","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1974",91.3,
"ZAF","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1975",87,
"ZAF","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1976",82.9,
"ZAF","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1977",79,
"ZAF","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1978",75.4,
"ZAF","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1979",72,
"ZAF","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1980",68.8,
"ZAF","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1981",65.7,
"ZAF","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1982",62.9,
"ZAF","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1983",60.3,
"ZAF","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1984",57.9,
"ZAF","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1985",55.6,
"ZAF","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1986",53.5,
"ZAF","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1987",51.6,
"ZAF","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1988",49.8,
"ZAF","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1989",48.2,
"ZAF","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1990",46.9,
"ZAF","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1991",45.9,
"ZAF","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1992",45.3,
"ZAF","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1993",45.2,
"ZAF","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1994",45.4,
"ZAF","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1995",45.8,
"ZAF","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1996",46.3,
"ZAF","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1997",46.6,
"ZAF","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1998",46.9,
"ZAF","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1999",47.5,
"ZAF","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2000",47.7,
"ZAF","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2001",47.8,
"ZAF","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2002",47.9,
"ZAF","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2003",48.4,
"ZAF","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2004",49.4,
"ZAF","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2005",49.4,
"ZAF","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2006",48.7,
"ZAF","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2007",46.6,
"ZAF","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2008",43,
"ZAF","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2009",38.4,
"ZAF","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2010",34.4,
"ZAF","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2011",32.1,
"ZAF","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2012",31,
"ZAF","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2013",30.1,
"ZAF","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2014",29.4,
"ZAF","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2015",28.6,
"ZAF","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2016",28,
"ZAF","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2017",27.6,
"ZAF","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2018",26.9,
"ZAF","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2019",26.3,
"ZAF","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2020",25.8,
"COL","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1960",95.9,
"COL","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1961",93.2,
"COL","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1962",90.6,
"COL","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1963",88,
"COL","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1964",85.5,
"COL","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1965",83.1,
"COL","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1966",80.9,
"COL","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1967",78.8,
"COL","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1968",76.7,
"COL","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1969",74.7,
"COL","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1970",72.7,
"COL","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1971",70.6,
"COL","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1972",68.4,
"COL","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1973",66.4,
"COL","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1974",64.4,
"COL","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1975",62.5,
"COL","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1976",60.3,
"COL","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1977",58.2,
"COL","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1978",56.2,
"COL","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1979",54.2,
"COL","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1980",52.3,
"COL","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1981",50.4,
"COL","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1982",48.5,
"COL","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1983",46.7,
"COL","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1984",45,
"COL","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1985",43.4,
"COL","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1986",42.1,
"COL","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1987",40.8,
"COL","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1988",39.5,
"COL","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1989",38.3,
"COL","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1990",37.1,
"COL","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1991",35.9,
"COL","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1992",34.8,
"COL","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1993",33.8,
"COL","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1994",32.8,
"COL","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1995",31.9,
"COL","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1996",31,
"COL","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1997",30.1,
"COL","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1998",29.3,
"COL","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1999",28.6,
"COL","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2000",27.8,
"COL","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2001",27.1,
"COL","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2002",26.4,
"COL","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2003",25.7,
"COL","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2004",25.1,
"COL","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2005",24.4,
"COL","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2006",23.8,
"COL","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2007",23.3,
"COL","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2008",22.7,
"COL","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2009",22.2,
"COL","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2010",21.7,
"COL","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2011",21.2,
"COL","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2012",20.7,
"COL","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2013",20.1,
"COL","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2014",19.6,
"COL","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2015",19.2,
"COL","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2016",18.7,
"COL","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2017",18.2,
"COL","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2018",17.3,
"COL","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2019",17,
"COL","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2020",16.8,
"COL","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2021",16.5,
"LVA","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1960",27,
"LVA","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1961",24.1,
"LVA","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1962",24.2,
"LVA","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1963",25.9,
"LVA","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1964",22,
"LVA","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1965",18.9,
"LVA","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1966",17,
"LVA","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1967",17.3,
"LVA","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1968",18.9,
"LVA","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1969",17.7,
"LVA","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1970",17.7,
"LVA","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1971",15.9,
"LVA","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1972",16,
"LVA","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1973",15.8,
"LVA","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1974",18.4,
"LVA","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1975",20.3,
"LVA","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1976",20.1,
"LVA","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1977",18.3,
"LVA","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1978",18.1,
"LVA","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1979",18.3,
"LVA","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1980",15.3,
"LVA","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1981",16,
"LVA","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1982",13.9,
"LVA","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1983",15.9,
"LVA","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1984",12.9,
"LVA","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1985",13,
"LVA","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1986",12.8,
"LVA","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1987",11.3,
"LVA","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1988",11,
"LVA","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1989",11.3,
"LVA","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1990",13.7,
"LVA","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1991",15.7,
"LVA","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1992",17.6,
"LVA","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1993",16.2,
"LVA","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1994",15.7,
"LVA","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1995",18.8,
"LVA","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1996",15.9,
"LVA","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1997",15.3,
"LVA","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1998",15,
"LVA","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1999",11.3,
"LVA","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2000",10.3,
"LVA","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2001",11,
"LVA","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2002",9.8,
"LVA","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2003",9.4,
"LVA","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2004",9.3,
"LVA","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2005",7.7,
"LVA","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2006",7.4,
"LVA","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2007",8.5,
"LVA","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2008",6.6,
"LVA","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2009",7.6,
"LVA","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2010",5.6,
"LVA","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2011",6.6,
"LVA","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2012",6.3,
"LVA","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2013",4.4,
"LVA","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2014",3.8,
"LVA","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2015",4.1,
"LVA","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2016",3.7,
"LVA","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2017",4.1,
"LVA","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2018",3.2,
"LVA","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2019",3.4,
"LVA","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2020",3.5,
"LTU","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1960",38,"D"
"LTU","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1961",35.4,"D"
"LTU","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1962",36.3,"D"
"LTU","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1963",35.1,"D"
"LTU","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1964",29.9,"D"
"LTU","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1965",24.7,"D"
"LTU","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1966",23.3,"D"
"LTU","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1967",20.5,"D"
"LTU","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1968",19.9,"D"
"LTU","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1969",20.7,"D"
"LTU","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1970",19.3,"D"
"LTU","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1971",14.8,"D"
"LTU","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1972",17.4,"D"
"LTU","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1973",18.1,"D"
"LTU","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1974",19.4,"D"
"LTU","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1975",19.6,"D"
"LTU","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1976",18.2,"D"
"LTU","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1977",17.2,"D"
"LTU","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1978",18.2,"D"
"LTU","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1979",16.8,"D"
"LTU","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1980",14.5,"D"
"LTU","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1981",16.5,"D"
"LTU","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1982",15,"D"
"LTU","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1983",13.9,"D"
"LTU","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1984",13.4,"D"
"LTU","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1985",14.2,"D"
"LTU","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1986",11.6,"D"
"LTU","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1987",12.3,"D"
"LTU","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1988",11.6,"D"
"LTU","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1989",10.7,"D"
"LTU","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1990",10.2,"D"
"LTU","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1991",14.4,"B"
